G,1.02,-0.23728,0.21,-0.09,2.64
G,1.02,-0.28872,0.23,-0.11,2.63
G,1.03,-0.29311,0.24,-0.11,2.67
G,1.07,-0.29091,0.25,-0.11,2.65
G,1.12,-0.31484,0.25,-0.12,2.63
G,1.17,-0.36979,0.25,-0.14,2.65
G,1.21,-0.39452,0.23,-0.15,2.64
G,1.25,-0.39302,0.22,-0.15,2.63
G,1.28,-0.39452,0.21,-0.15,2.64
G,1.3,-0.41741,0.21,-0.16,2.62
G,1.3,-0.41263,0.2,-0.16,2.59
G,1.29,-0.41901,0.2,-0.16,2.63
G,1.28,-0.41901,0.19,-0.16,2.63
G,1.26,-0.43987,0.19,-0.17,2.6
G,1.23,-0.43141,0.18,-0.17,2.55
G,1.2,-0.44936,0.19,-0.18,2.51
G,1.19,-0.46459,0.19,-0.19,2.46
G,1.2,-0.46648,0.18,-0.19,2.47
G,1.22,-0.47781,0.2,-0.19,2.53
G,1.25,-0.50462,0.21,-0.2,2.54
G,1.32,-0.53903,0.22,-0.22,2.47
G,1.36,-0.55212,0.22,-0.22,2.53
G,1.39,-0.58362,0.23,-0.23,2.56
G,1.4,-0.57906,0.22,-0.23,2.54
G,1.4,-0.59901,0.23,-0.24,2.52
G,1.39,-0.62985,0.23,-0.26,2.45
G,1.36,-0.63756,0.24,-0.26,2.48
G,1.33,-0.64784,0.25,-0.26,2.52
G,1.33,-0.64784,0.24,-0.26,2.52
G,1.31,-0.62593,0.23,-0.25,2.53
G,1.28,-0.63756,0.24,-0.26,2.48
G,1.25,-0.65082,0.26,-0.27,2.44
G,1.24,-0.62471,0.25,-0.26,2.43
G,1.23,-0.67154,0.24,-0.28,2.43
G,1.26,-0.66149,0.21,-0.27,2.48
G,1.29,-0.63756,0.18,-0.26,2.48
G,1.3,-0.57678,0.13,-0.23,2.53
G,1.3,-0.59188,0.15,-0.24,2.49
G,1.29,-0.57222,0.11,-0.23,2.51
G,1.27,-0.58713,0.09,-0.24,2.47
G,1.25,-0.56994,0.05,-0.23,2.5
G,1.22,-0.54121,0.02,-0.22,2.48
G,1.19,-0.53466,-0.01,-0.22,2.45
G,1.16,-0.50864,-0.04,-0.21,2.44
G,1.14,-0.50447,-0.07,-0.21,2.42
G,1.14,-0.47879,-0.08,-0.2,2.41
G,1.1,-0.47681,-0.09,-0.2,2.4
G,1.11,-0.47085,-0.09,-0.2,2.37
G,1.1,-0.49822,-0.09,-0.21,2.39
G,1.14,-0.47482,-0.08,-0.2,2.39
G,1.2,-0.45326,-0.07,-0.19,2.4
G,1.27,-0.4476,-0.05,-0.19,2.37
G,1.33,-0.46082,-0.02,-0.19,2.44
G,1.35,-0.46082,-0.01,-0.19,2.44
G,1.37,-0.44041,0,-0.18,2.46
G,1.37,-0.43683,0.01,-0.18,2.44
G,1.36,-0.43504,0.02,-0.18,2.43
G,1.34,-0.4422,0.03,-0.18,2.47
G,1.3,-0.4422,0.04,-0.18,2.47
G,1.26,-0.44757,0.04,-0.18,2.5
G,1.21,-0.48873,0.05,-0.2,2.46
G,1.18,-0.52812,0.07,-0.22,2.42
G,1.16,-0.53347,0.08,-0.23,2.34
G,1.18,-0.54487,0.09,-0.23,2.39
G,1.24,-0.58882,0.1,-0.25,2.38
G,1.31,-0.66325,0.1,-0.28,2.4
G,1.36,-0.72604,0.1,-0.31,2.38
G,1.4,-0.56811,0.06,-0.24,2.39
G,1.41,-0.64816,0.07,-0.27,2.43
G,1.4,-0.58387,0.08,-0.25,2.36
G,1.39,-0.59377,0.08,-0.25,2.4
G,1.36,-0.63482,0.1,-0.27,2.38
G,1.32,-0.63215,0.1,-0.27,2.37
G,1.28,-0.67771,0.1,-0.29,2.37
G,1.24,-0.68343,0.11,-0.29,2.39
G,1.2,-0.67771,0.11,-0.29,2.37
G,1.16,-0.70774,0.12,-0.31,2.32
G,1.14,-0.7235,0.13,-0.32,2.3
G,1.14,-0.74206,0.14,-0.33,2.29
G,1.19,-0.74206,0.14,-0.33,2.29
G,1.28,-0.79209,0.16,-0.35,2.31
G,1.35,-0.82784,0.18,-0.36,2.35
G,1.4,-0.8498,0.19,-0.37,2.35
G,1.42,-0.87166,0.21,-0.38,2.35
G,1.43,-0.88964,0.22,-0.39,2.34
G,1.44,-0.91513,0.24,-0.4,2.35
G,1.43,-0.96297,0.25,-0.43,2.31
G,1.41,-0.96231,0.25,-0.42,2.36
G,1.39,-0.98798,0.26,-0.43,2.37
G,1.36,-0.98382,0.25,-0.43,2.36
G,1.32,-0.99244,0.25,-0.44,2.33
G,1.29,-0.98818,0.25,-0.44,2.32
G,1.24,-0.97114,0.24,-0.44,2.28
G,1.22,-0.97432,0.23,-0.45,2.24
G,1.22,-0.95836,0.23,-0.44,2.25
G,1.24,-0.95836,0.21,-0.44,2.25
G,1.24,-0.95463,0.21,-0.43,2.29
G,1.3,-0.9754,0.23,-0.44,2.29
G,1.33,-0.97548,0.22,-0.43,2.34
G,1.34,-0.98382,0.21,-0.43,2.36
G,1.34,-0.9967,0.23,-0.44,2.34
G,1.32,-0.98392,0.21,-0.44,2.31
G,1.29,-0.96714,0.19,-0.43,2.32
G,1.24,-0.95008,0.18,-0.42,2.33
G,1.2,-0.95463,0.16,-0.43,2.29
G,1.16,-0.93796,0.14,-0.43,2.25
G,1.13,-0.93379,0.11,-0.43,2.24
G,1.09,-0.93707,0.1,-0.44,2.2
G,1.05,-0.91151,0.09,-0.44,2.14
G,1.06,-0.91577,0.06,-0.44,2.15
G,1.07,-0.90725,0.06,-0.44,2.13
G,1.1,-0.92213,0.06,-0.45,2.12
G,1.15,-0.92648,0.05,-0.45,2.13
G,1.21,-0.92648,0.06,-0.45,2.13
G,1.27,-0.93083,0.07,-0.45,2.14
G,1.31,-0.93953,0.07,-0.45,2.16
G,1.32,-0.95893,0.09,-0.46,2.16
G,1.32,-0.93083,0.08,-0.45,2.14
G,1.31,-0.94822,0.09,-0.45,2.18
G,1.3,-0.93518,0.09,-0.45,2.15
G,1.27,-0.94561,0.09,-0.46,2.13
G,1.22,-0.95559,0.08,-0.47,2.11
G,1.19,-0.94561,0.08,-0.46,2.13
G,1.19,-0.93229,0.08,-0.46,2.1
G,1.2,-0.93673,0.08,-0.46,2.11
G,1.2,-0.95559,0.08,-0.47,2.11
G,1.25,-0.93229,0.04,-0.46,2.1
G,1.31,-0.87126,0.01,-0.43,2.09
G,1.36,-0.84406,-0.02,-0.42,2.07
G,1.37,-0.82911,-0.04,-0.41,2.08
G,1.38,-0.79079,-0.05,-0.39,2.08
G,1.37,-0.77939,-0.07,-0.39,2.05
G,1.35,-0.75297,-0.09,-0.38,2.03
G,1.29,-0.74131,-0.11,-0.37,2.05
G,1.32,-0.74926,-0.1,-0.38,2.02
G,1.25,-0.72323,-0.12,-0.37,2
G,1.21,-0.71159,-0.11,-0.36,2.02
G,1.17,-0.716,-0.11,-0.37,1.98
G,1.12,-0.73813,-0.11,-0.38,1.99
G,1.08,-0.75547,-0.1,-0.4,1.94
G,1.06,-0.76533,-0.1,-0.41,1.92
G,1.11,-0.74517,-0.11,-0.39,1.96
G,1.08,-0.74768,-0.11,-0.4,1.92
G,1.14,-0.75937,-0.1,-0.4,1.95
G,1.2,-0.73757,-0.08,-0.39,1.94
G,1.27,-0.74555,-0.05,-0.38,2.01
G,1.31,-0.75668,-0.03,-0.38,2.04
G,1.32,-0.77151,-0.02,-0.38,2.08
G,1.33,-0.78319,-0.01,-0.39,2.06
G,1.33,-0.78699,0,-0.39,2.07
G,1.31,-0.8061,0.04,-0.4,2.07
G,1.29,-0.80999,0.05,-0.4,2.08
G,1.27,-0.82911,0.05,-0.41,2.08
G,1.2,-0.84406,0.07,-0.42,2.07
G,1.15,-0.87126,0.1,-0.43,2.09
G,1.12,-0.8796,0.1,-0.43,2.11
G,1.12,-0.8796,0.1,-0.43,2.11
G,1.13,-0.88377,0.11,-0.43,2.12
G,1.17,-0.91712,0.11,-0.43,2.2
G,1.14,-0.91577,0.11,-0.44,2.15
G,1.21,-0.92128,0.1,-0.43,2.21
G,1.26,-0.93379,0.08,-0.43,2.24
G,1.28,-0.92562,0.07,-0.42,2.27
G,1.3,-0.90883,0.07,-0.41,2.28
G,1.29,-0.93785,0.07,-0.42,2.3
G,1.25,-0.93275,0.06,-0.41,2.34
G,1.28,-0.94193,0.06,-0.42,2.31
G,1.23,-0.92876,0.05,-0.41,2.33
G,1.19,-0.95416,0.05,-0.42,2.34
G,1.15,-0.95824,0.05,-0.42,2.35
G,1.12,-0.96639,0.04,-0.42,2.37
G,1.09,-1.0439,0.01,-0.45,2.4
G,1.06,-1.0869,-0.01,-0.47,2.4
G,1.01,-1.0308,-0.07,-0.44,2.42
G,1.03,-1.0439,-0.04,-0.45,2.4
G,1.03,-1.0005,-0.09,-0.43,2.4
G,1.04,-0.97863,-0.1,-0.42,2.4
G,1.09,-0.96463,-0.11,-0.41,2.42
G,1.15,-0.96862,-0.11,-0.41,2.43
G,1.22,-0.93526,-0.12,-0.39,2.46
G,1.26,-0.93101,-0.12,-0.38,2.51
G,1.28,-0.92212,-0.13,-0.37,2.55
G,1.29,-0.8983,-0.14,-0.36,2.55
G,1.28,-0.87439,-0.15,-0.35,2.55
G,1.27,-0.85039,-0.16,-0.34,2.55
G,1.26,-0.82631,-0.16,-0.33,2.55
G,1.23,-0.81983,-0.16,-0.33,2.53
G,1.2,-0.80529,-0.17,-0.32,2.56
G,1.17,-0.81473,-0.16,-0.32,2.59
G,1.13,-0.80214,-0.16,-0.32,2.55
G,1.11,-0.81158,-0.16,-0.32,2.58
G,1.1,-0.7901,-0.15,-0.31,2.59
G,1.11,-0.82102,-0.13,-0.32,2.61
G,1.12,-0.79925,-0.14,-0.31,2.62
G,1.12,-0.77131,-0.15,-0.3,2.61
G,1.12,-0.77426,-0.16,-0.3,2.62
G,1.1,-0.74919,-0.17,-0.29,2.62
G,1.08,-0.74919,-0.18,-0.29,2.62
G,1.01,-0.72129,-0.2,-0.28,2.61
G,1.04,-0.74062,-0.2,-0.29,2.59
G,0.98,-0.71576,-0.22,-0.28,2.59
G,0.94,-0.71576,-0.22,-0.28,2.59
G,0.89,-0.713,-0.23,-0.28,2.58
G,0.86,-0.71023,-0.24,-0.28,2.57
G,0.82,-0.67483,-0.25,-0.27,2.53
G,0.78,-0.66683,-0.26,-0.27,2.5
G,0.74,-0.63756,-0.26,-0.26,2.48
G,0.7,-0.62985,-0.26,-0.26,2.45
G,0.68,-0.65082,-0.23,-0.27,2.44
G,0.65,-0.64816,-0.19,-0.27,2.43
G,0.63,-0.66602,-0.14,-0.28,2.41
B,0.61,-0.69486,-0.07,-0.29,2.43
B,0.61,-0.72402,0.01,-0.3,2.45
B,0.6,-0.74739,0.08,-0.31,2.45
B,0.59,-0.77698,0.19,-0.32,2.47
B,0.58,-0.79066,0.33,-0.33,2.44
B,0.59,-0.81037,0.47,-0.34,2.43
B,0.6,-0.83667,0.56,-0.35,2.44
B,0.61,-0.84546,0.63,-0.36,2.4
B,0.62,-0.86064,0.72,-0.37,2.38
B,0.63,-0.8865,0.79,-0.38,2.39
B,0.65,-0.91625,0.86,-0.39,2.41
B,0.64,-0.9346,0.91,-0.4,2.4
B,0.64,-0.9447,0.95,-0.41,2.37
B,0.62,-0.95416,0.97,-0.42,2.34
B,0.6,-0.95008,0.99,-0.42,2.33
B,0.58,-0.96297,1.01,-0.43,2.31
B,0.55,-0.9754,1.02,-0.44,2.29
B,0.52,-0.98302,1.04,-0.45,2.26
B,0.49,-0.96562,1.06,-0.45,2.22
B,0.46,-0.99182,1.08,-0.47,2.19
B,0.43,-0.98276,1.09,-0.47,2.17
B,0.4,-0.97897,1.11,-0.48,2.12
B,0.37,-0.96512,1.12,-0.48,2.09
B,0.34,-0.96512,1.12,-0.48,2.09
B,0.31,-0.96008,1.15,-0.49,2.04
B,0.29,-0.96008,1.13,-0.49,2.04
B,0.26,-0.96844,1.17,-0.5,2.02
B,0.24,-0.96365,1.21,-0.5,2.01
B,0.22,-0.96171,1.23,-0.51,1.97
B,0.2,-0.96171,1.22,-0.51,1.97
B,0.19,-0.94904,1.21,-0.52,1.91
B,0.17,-0.96051,1.24,-0.53,1.9
B,0.13,-0.96658,1.18,-0.54,1.88
B,0.15,-0.96658,1.23,-0.54,1.88
B,0.12,-0.94601,1.11,-0.54,1.84
B,0.1,-0.95129,1,-0.55,1.82
B,0.09,-0.95614,0.82,-0.56,1.8
B,0.08,-0.95515,0.69,-0.57,1.77
B,0.08,-0.95904,0.51,-0.58,1.75
B,0.09,-0.94436,0.33,-0.57,1.75
B,0.1,-0.93164,0.12,-0.58,1.7
B,0.11,-0.92616,-0.05,-0.58,1.69
B,0.17,-0.90658,-0.27,-0.57,1.68
B,0.13,-0.92356,-0.17,-0.59,1.66
B,0.21,-0.885,-0.35,-0.57,1.64
B,0.25,-0.86766,-0.36,-0.55,1.66
B,0.29,-0.87289,-0.41,-0.55,1.67
B,0.34,-0.86243,-0.38,-0.55,1.65
B,0.39,-0.85198,-0.35,-0.55,1.63
B,0.43,-0.84832,-0.34,-0.54,1.65
B,0.47,-0.84318,-0.33,-0.54,1.64
B,0.52,-0.83804,-0.31,-0.54,1.63
B,0.58,-0.80061,-0.31,-0.51,1.64
B,0.55,-0.81896,-0.3,-0.53,1.62
B,0.61,-0.80991,-0.3,-0.52,1.63
B,0.62,-0.79998,-0.31,-0.52,1.61
B,0.63,-0.78597,-0.31,-0.51,1.61
B,0.63,-0.7762,-0.31,-0.51,1.59
B,0.6,-0.7801,-0.33,-0.52,1.57
B,0.59,-0.77132,-0.33,-0.51,1.58
B,0.59,-0.76644,-0.34,-0.51,1.57
B,0.59,-0.75667,-0.36,-0.51,1.55
B,0.6,-0.75526,-0.36,-0.52,1.52
B,0.62,-0.75179,-0.36,-0.51,1.54
B,0.65,-0.72006,-0.35,-0.49,1.53
B,0.69,-0.71535,-0.33,-0.49,1.52
B,0.72,-0.72038,-0.33,-0.48,1.56
B,0.74,-0.71576,-0.33,-0.48,1.55
B,0.76,-0.68368,-0.34,-0.46,1.54
B,0.78,-0.66592,-0.35,-0.46,1.5
B,0.78,-0.6568,-0.35,-0.45,1.51
B,0.77,-0.66592,-0.34,-0.46,1.5
G,1.32,0.10557,-0.08,0.04,2.64
G,1.4,0.13444,-0.08,0.05,2.69
G,1.41,0.13344,-0.08,0.05,2.67
G,1.41,0.13494,-0.08,0.05,2.7
G,1.4,0.13594,-0.08,0.05,2.72
G,1.38,0.13644,-0.08,0.05,2.73
G,1.34,0.10877,-0.08,0.04,2.72
G,1.31,0.10797,-0.07,0.04,2.7
G,1.27,0.10917,-0.07,0.04,2.73
G,1.23,0.081288,-0.07,0.03,2.71
G,1.2,0.080988,-0.07,0.03,2.7
G,1.16,0.080988,-0.07,0.03,2.7
G,1.12,0.081288,-0.06,0.03,2.71
G,1.16,0.080988,-0.06,0.03,2.7
G,1.21,0.080988,-0.05,0.03,2.7
G,1.25,0.10957,-0.05,0.04,2.74
G,1.31,0.055396,-0.05,0.02,2.77
G,1.31,0.028,-0.05,0.01,2.8
G,1.31,0.0282,-0.04,0.01,2.82
G,1.31,0.0278,-0.04,0.01,2.78
G,1.31,0,-0.03,0,2.74
G,1.31,-0,-0.03,-0,2.77
G,1.31,-0,-0.03,-0,2.81
G,1.31,0,-0.03,0,2.84
G,1.31,0,-0.03,0,2.88
G,1.31,-0,-0.03,-0,2.9
G,1.31,-0.0289,-0.02,-0.01,2.89
G,1.31,-0,-0.02,-0,2.88
G,1.31,-0.0291,-0.02,-0.01,2.91
G,1.31,-0.0291,-0.01,-0.01,2.91
G,1.31,-0.058396,-0.01,-0.02,2.92
G,1.26,-0.058596,-0.01,-0.02,2.93
G,1.22,-0.058596,-0,-0.02,2.93
G,1.22,-0.087587,0,-0.03,2.92
G,1.22,-0.087587,0,-0.03,2.92
G,1.22,-0.088787,0,-0.03,2.96
G,1.18,-0.088787,0,-0.03,2.96
G,1.16,-0.089387,0,-0.03,2.98
G,1.16,-0.11677,0.01,-0.04,2.92
G,1.22,-0.14644,0.01,-0.05,2.93
G,1.27,-0.14894,0.01,-0.05,2.98
G,1.32,-0.12037,0.01,-0.04,3.01
G,1.36,-0.18409,0.02,-0.06,3.07
G,1.33,-0.18289,0.03,-0.06,3.05
G,1.39,-0.18469,0.02,-0.06,3.08
G,1.32,-0.21682,0.04,-0.07,3.1
G,1.38,-0.22032,0.04,-0.07,3.15
G,1.27,-0.24853,0.05,-0.08,3.11
G,1.19,-0.24614,0.07,-0.08,3.08
G,1.12,-0.27593,0.08,-0.09,3.07
G,1.04,-0.27233,0.1,-0.09,3.03
G,1.12,-0.30449,0.09,-0.1,3.05
G,1.04,-0.30349,0.11,-0.1,3.04
G,0.98,-0.30549,0.13,-0.1,3.06
G,0.96,-0.30349,0.14,-0.1,3.04
G,0.99,-0.33373,0.15,-0.11,3.04
G,1.03,-0.33043,0.14,-0.11,3.01
G,1.03,-0.33043,0.15,-0.11,3.01
G,1.03,-0.33373,0.14,-0.11,3.04
G,1,-0.33373,0.15,-0.11,3.04
G,0.98,-0.33153,0.15,-0.11,3.02
G,0.95,-0.32933,0.16,-0.11,3
G,0.92,-0.35914,0.17,-0.12,3
G,0.89,-0.36153,0.17,-0.12,3.02
G,0.86,-0.35794,0.17,-0.12,2.99
G,0.87,-0.35674,0.16,-0.12,2.98
G,0.88,-0.35914,0.15,-0.12,3
G,0.92,-0.35914,0.13,-0.12,3
G,0.97,-0.36153,0.12,-0.12,3.02
G,1,-0.36393,0.11,-0.12,3.04
G,1.05,-0.36632,0.11,-0.12,3.06
G,1.1,-0.33921,0.1,-0.11,3.09
G,1.12,-0.3735,0.1,-0.12,3.12
G,1.14,-0.34141,0.1,-0.11,3.11
G,1.14,-0.3723,0.1,-0.12,3.11
G,1.15,-0.3747,0.09,-0.12,3.13
G,1.15,-0.348,0.08,-0.11,3.17
G,1.15,-0.3469,0.07,-0.11,3.16
G,1.16,-0.35129,0.07,-0.11,3.2
G,1.16,-0.31947,0.05,-0.1,3.2
G,1.16,-0.32047,0.04,-0.1,3.21
G,1.16,-0.31947,0.04,-0.1,3.2
G,1.16,-0.31747,0.03,-0.1,3.18
G,1.16,-0.28941,0.02,-0.09,3.22
G,1.17,-0.32546,0.03,-0.1,3.26
G,1.18,-0.32845,0.04,-0.1,3.29
G,1.19,-0.2948,0.02,-0.09,3.28
G,1.2,-0.2948,0,-0.09,3.28
G,1.2,-0.2957,-0.02,-0.09,3.29
G,1.19,-0.26052,-0.03,-0.08,3.26
G,1.18,-0.25892,-0.04,-0.08,3.24
G,1.16,-0.25972,-0.04,-0.08,3.25
G,1.15,-0.25733,-0.06,-0.08,3.22
G,1.15,-0.25573,-0.07,-0.08,3.2
G,1.14,-0.25653,-0.08,-0.08,3.21
G,1.12,-0.25333,-0.09,-0.08,3.17
G,1.13,-0.18889,-0.13,-0.06,3.15
G,1.15,-0.19188,-0.17,-0.06,3.2
G,1.19,-0.16143,-0.19,-0.05,3.23
G,1.25,-0.096586,-0.25,-0.03,3.22
G,1.29,-0.096286,-0.26,-0.03,3.21
G,1.31,-0.064396,-0.27,-0.02,3.22
G,1.35,-0.032099,-0.32,-0.01,3.21
G,1.33,-0.031799,-0.3,-0.01,3.18
G,1.32,-0,-0.3,-0,3.19
G,1.29,-0,-0.28,-0,3.22
G,1.26,-0,-0.25,-0,3.18
G,1.2,-0.031999,-0.22,-0.01,3.2
G,1.16,-0,-0.19,-0,3.16
G,1.15,-0,-0.17,-0,3.16
G,1.13,-0.031999,-0.15,-0.01,3.2
G,1.16,0,-0.12,0,3.18
G,1.19,0.031699,-0.08,0.01,3.17
G,1.23,0,-0.05,0,3.23
G,1.28,0.032299,-0.04,0.01,3.23
G,1.31,0.064396,-0.01,0.02,3.22
G,1.33,0.064796,-0.01,0.02,3.24
G,1.34,0.064996,-0,0.02,3.25
G,1.34,0.097185,-0.01,0.03,3.24
G,1.33,0.12837,-0.01,0.04,3.21
G,1.32,0.16143,-0,0.05,3.23
G,1.31,0.16043,-0.01,0.05,3.21
G,1.32,0.19129,-0,0.06,3.19
G,1.33,0.19248,0.02,0.06,3.21
G,1.34,0.19129,0.05,0.06,3.19
G,1.38,0.19188,0.07,0.06,3.2
G,1.43,0.19428,0.1,0.06,3.24
G,1.46,0.16443,0.13,0.05,3.29
G,1.48,0.16443,0.13,0.05,3.29
G,1.47,0.13316,0.16,0.04,3.33
G,1.46,0.13236,0.17,0.04,3.31
G,1.45,0.13276,0.18,0.04,3.32
G,1.44,0.13156,0.19,0.04,3.29
G,1.43,0.13037,0.2,0.04,3.26
G,1.41,0.098085,0.22,0.03,3.27
G,1.41,0.065596,0.23,0.02,3.28
G,1.42,0.032599,0.25,0.01,3.26
G,1.46,-0,0.26,-0,3.28
G,1.52,-0.032899,0.26,-0.01,3.29
G,1.57,-0.066796,0.27,-0.02,3.34
G,1.62,-0.10078,0.28,-0.03,3.36
G,1.64,-0.16843,0.29,-0.05,3.37
G,1.62,-0.16893,0.28,-0.05,3.38
G,1.59,-0.20208,0.27,-0.06,3.37
G,1.55,-0.20388,0.27,-0.06,3.4
G,1.51,-0.20328,0.26,-0.06,3.39
G,1.46,-0.23711,0.26,-0.07,3.39
G,1.41,-0.23571,0.26,-0.07,3.37
G,1.39,-0.26931,0.25,-0.08,3.37
G,1.39,-0.27251,0.26,-0.08,3.41
G,1.39,-0.30918,0.27,-0.09,3.44
G,1.39,-0.36886,0.28,-0.11,3.36
G,1.46,-0.42779,0.3,-0.13,3.3
G,1.51,-0.47026,0.32,-0.14,3.37
G,1.54,-0.50809,0.34,-0.15,3.4
G,1.54,-0.54487,0.35,-0.16,3.42
G,1.53,-0.55124,0.36,-0.16,3.46
G,1.5,-0.58199,0.37,-0.17,3.44
G,1.49,-0.6459,0.38,-0.19,3.42
G,1.47,-0.65156,0.39,-0.19,3.45
G,1.47,-0.71502,0.39,-0.21,3.43
G,1.51,-0.75289,0.39,-0.22,3.45
G,1.55,-0.75289,0.39,-0.22,3.45
G,1.61,-0.80248,0.38,-0.23,3.52
G,1.65,-0.83909,0.37,-0.24,3.53
G,1.66,-0.87581,0.36,-0.25,3.54
G,1.65,-0.89065,0.35,-0.25,3.6
G,1.64,-0.92549,0.35,-0.26,3.6
G,1.69,-0.92806,0.34,-0.26,3.61
G,1.74,-0.9789,0.34,-0.27,3.67
G,1.81,-1.0029,0.33,-0.27,3.76
G,1.83,-1.0752,0.34,-0.29,3.76
G,1.84,-1.0809,0.33,-0.29,3.78
G,1.81,-1.123,0.34,-0.3,3.8
G,1.82,-1.123,0.33,-0.3,3.8
G,1.82,-1.12,0.32,-0.3,3.79
G,1.72,-1.147,0.32,-0.31,3.76
G,1.65,-1.1023,0.31,-0.3,3.73
G,1.59,-1.1112,0.3,-0.3,3.76
G,1.53,-1.0993,0.29,-0.3,3.72
G,1.48,-1.0964,0.28,-0.3,3.71
G,1.43,-1.0552,0.27,-0.29,3.69
G,1.35,-1.0609,0.24,-0.29,3.71
G,1.23,-1.0004,0.21,-0.28,3.62
G,1.13,-0.98659,0.22,-0.28,3.57
G,1.04,-1.018,0.24,-0.29,3.56
G,0.96,-0.98659,0.19,-0.28,3.57
G,0.9,-0.94423,0.11,-0.27,3.54
G,0.83,-0.93623,0.05,-0.27,3.51
G,0.84,-0.88693,-0.01,-0.26,3.45
G,0.88,-0.88693,-0.05,-0.26,3.45
G,0.95,-0.85602,-0.13,-0.25,3.46
G,1.01,-0.8177,-0.18,-0.24,3.44
G,1.06,-0.77968,-0.22,-0.23,3.42
G,1.1,-0.7398,-0.25,-0.22,3.39
G,1.1,-0.73762,-0.26,-0.22,3.38
G,1.06,-0.7267,-0.29,-0.22,3.33
G,1.03,-0.71798,-0.3,-0.22,3.29
G,1,-0.71579,-0.31,-0.22,3.28
G,0.97,-0.70706,-0.31,-0.22,3.24
G,0.96,-0.70925,-0.32,-0.22,3.25
G,0.94,-0.68166,-0.31,-0.21,3.27
G,0.94,-0.70488,-0.3,-0.22,3.23
G,0.97,-0.70052,-0.28,-0.22,3.21
G,1,-0.70488,-0.26,-0.22,3.23
G,1.05,-0.7027,-0.23,-0.22,3.22
G,1.12,-0.70052,-0.19,-0.22,3.21
G,1.18,-0.70925,-0.17,-0.22,3.25
G,1.22,-0.67749,-0.17,-0.21,3.25
G,1.25,-0.64369,-0.17,-0.2,3.24
G,1.27,-0.64965,-0.18,-0.2,3.27
G,1.26,-0.6417,-0.18,-0.2,3.23
G,1.26,-0.60624,-0.18,-0.19,3.21
G,1.25,-0.6417,-0.15,-0.2,3.23
G,1.23,-0.64766,-0.13,-0.2,3.26
G,1.21,-0.64568,-0.11,-0.2,3.25
G,1.19,-0.65362,-0.09,-0.2,3.29
G,1.19,-0.64965,-0.07,-0.2,3.27
G,1.2,-0.68792,-0.05,-0.21,3.3
G,1.24,-0.68583,-0.05,-0.21,3.29
G,1.26,-0.6576,-0.06,-0.2,3.31
G,1.27,-0.6576,-0.07,-0.2,3.31
G,1.27,-0.65561,-0.07,-0.2,3.3
G,1.26,-0.62135,-0.09,-0.19,3.29
G,1.24,-0.62323,-0.09,-0.19,3.3
G,1.22,-0.62135,-0.1,-0.19,3.29
G,1.21,-0.61946,-0.11,-0.19,3.28
G,1.2,-0.61946,-0.12,-0.19,3.28
G,1.22,-0.61568,-0.12,-0.19,3.26
G,1.22,-0.61379,-0.13,-0.19,3.25
G,1.22,-0.58364,-0.13,-0.18,3.26
G,1.23,-0.58185,-0.13,-0.18,3.25
G,1.27,-0.58543,-0.12,-0.18,3.27
G,1.31,-0.59617,-0.1,-0.18,3.33
G,1.33,-0.60154,-0.09,-0.18,3.36
G,1.35,-0.60154,-0.07,-0.18,3.36
G,1.35,-0.60154,-0.06,-0.18,3.36
G,1.34,-0.63645,-0.04,-0.19,3.37
G,1.33,-0.63268,-0.03,-0.19,3.35
G,1.31,-0.6289,-0.01,-0.19,3.33
G,1.3,-0.66157,0.01,-0.2,3.33
G,1.28,-0.65958,0.03,-0.2,3.32
G,1.27,-0.66753,0.06,-0.2,3.36
G,1.26,-0.69626,0.06,-0.21,3.34
G,1.27,-0.70668,0.07,-0.21,3.39
G,1.28,-0.71085,0.08,-0.21,3.41
G,1.32,-0.74416,0.09,-0.22,3.41
G,1.35,-0.74416,0.08,-0.22,3.41
G,1.37,-0.75071,0.09,-0.22,3.44
G,1.4,-0.74853,0.11,-0.22,3.43
G,1.42,-0.77968,0.11,-0.23,3.42
G,1.4,-0.75507,0.1,-0.22,3.46
G,1.38,-0.75507,0.09,-0.22,3.46
G,1.34,-0.74635,0.08,-0.22,3.42
G,1.32,-0.73762,0.07,-0.22,3.38
G,1.31,-0.73762,0.06,-0.22,3.38
G,1.33,-0.70251,0.05,-0.21,3.37
G,1.35,-0.73107,0.05,-0.22,3.35
G,1.37,-0.73543,0.06,-0.22,3.37
G,1.39,-0.73107,0.05,-0.22,3.35
G,1.39,-0.70876,0.05,-0.21,3.4
G,1.41,-0.74635,0.06,-0.22,3.42
G,1.42,-0.75071,0.07,-0.22,3.44
G,1.43,-0.75289,0.08,-0.22,3.45
G,1.41,-0.77512,0.1,-0.23,3.4
G,1.38,-0.80106,0.11,-0.24,3.37
G,1.37,-0.81057,0.13,-0.24,3.41
G,1.35,-0.80819,0.14,-0.24,3.4
G,1.34,-0.82633,0.17,-0.25,3.34
G,1.32,-0.86122,0.19,-0.26,3.35
G,1.31,-0.85865,0.2,-0.26,3.34
G,1.32,-0.8715,0.21,-0.26,3.39
G,1.36,-0.90155,0.22,-0.27,3.38
G,1.42,-0.92579,0.23,-0.28,3.35
G,1.47,-0.96652,0.23,-0.29,3.38
G,1.5,-0.96044,0.23,-0.3,3.25
G,1.53,-1.0036,0.23,-0.31,3.29
